,Ozone_ppb,Month
167,38.386632768361615,2010-06-17
168,37.95485542168675,2010-06-18
169,35.14581976744184,2010-06-19
170,36.604391812865465,2010-06-20
171,35.88530681818183,2010-06-21
172,39.153386363636365,2010-06-22
173,40.761696629213475,2010-06-23
174,36.527464705882345,2010-06-24
175,34.02621264367816,2010-06-25
176,33.40885795454546,2010-06-26
177,38.22906818181822,2010-06-27
178,37.574426136363634,2010-06-28
179,34.48210982658961,2010-06-29
180,36.47370689655172,2010-06-30
181,36.33792737430168,2010-07-01
182,35.37001136363636,2010-07-02
183,35.384479999999996,2010-07-03
184,36.31001694915256,2010-07-04
185,38.48979888268155,2010-07-05
186,36.51122093023255,2010-07-06
187,37.09181818181817,2010-07-07
188,37.97874719101123,2010-07-08
189,38.59520903954802,2010-07-09
190,41.44141011235954,2010-07-10
191,39.923360465116275,2010-07-11
192,36.39378409090906,2010-07-12
193,32.60388700564971,2010-07-13
194,34.287316666666676,2010-07-14
195,35.70435028248588,2010-07-15
196,37.00859659090912,2010-07-16
197,34.41945664739885,2010-07-17
198,33.48083139534885,2010-07-18
199,34.632508571428595,2010-07-19
200,36.0373163841808,2010-07-20
201,36.64889473684208,2010-07-21
202,38.11068000000001,2010-07-22
203,39.94569886363639,2010-07-23
204,42.026615819209034,2010-07-24
205,38.87481609195402,2010-07-25
206,36.01175144508669,2010-07-26
207,35.38041379310345,2010-07-27
208,33.57468181818183,2010-07-28
209,35.327184357541924,2010-07-29
210,37.23117415730336,2010-07-30
211,37.25783522727272,2010-07-31
212,37.054977401129925,2010-08-01
213,34.520449438202235,2010-08-02
214,35.19901694915257,2010-08-03
215,35.59936363636361,2010-08-04
216,35.95898870056499,2010-08-05
217,37.908696629213466,2010-08-06
218,37.53148850574712,2010-08-07
219,32.98196000000001,2010-08-08
220,32.305322033898314,2010-08-09
221,33.617067796610165,2010-08-10
222,30.686404624277447,2010-08-11
223,32.58857627118645,2010-08-12
224,33.0267877094972,2010-08-13
225,33.76045762711866,2010-08-14
226,35.22028735632185,2010-08-15
227,34.49894857142858,2010-08-16
228,35.79732203389835,2010-08-17
229,35.179954802259886,2010-08-18
230,35.37220571428572,2010-08-19
231,34.50667039106149,2010-08-20
232,32.367397660818725,2010-08-21
233,32.4243063583815,2010-08-22
234,36.171316666666655,2010-08-23
235,41.131731843575395,2010-08-24
236,42.198293785310725,2010-08-25
237,38.33316867469882,2010-08-26
238,34.043380681818185,2010-08-27
239,33.17946783625729,2010-08-28
240,31.540461988304077,2010-08-29
241,29.42813407821228,2010-08-30
242,31.96641111111108,2010-08-31
243,37.009491525423705,2010-09-01
244,41.13653591160221,2010-09-02
245,40.55239325842695,2010-09-03
246,38.644396551724135,2010-09-04
247,34.37898245614036,2010-09-05
248,34.899186440677965,2010-09-06
249,32.609017241379306,2010-09-07
250,29.03742771084337,2010-09-08
251,27.677960451977405,2010-09-09
252,30.751561797752824,2010-09-10
253,38.003201149425294,2010-09-11
254,39.098461988304095,2010-09-12
255,33.67464497041421,2010-09-13
256,31.569157303370794,2010-09-14
257,29.80955172413791,2010-09-15
258,27.575644067796606,2010-09-16
259,26.49911363636363,2010-09-17
260,27.08915909090908,2010-09-18
261,24.915455089820362,2010-09-19
262,25.154414772727275,2010-09-20
263,32.092219101123575,2010-09-21
264,30.98300568181817,2010-09-22
265,30.739134831460674,2010-09-23
266,34.99990104166667,2010-09-24
267,41.5603891891892,2010-09-25
268,41.22077094972068,2010-09-26
269,40.04167567567568,2010-09-27
270,38.00918435754188,2010-09-28
271,37.02564835164837,2010-09-29
272,33.14207936507937,2010-09-30
273,29.40200584795321,2010-10-01
274,31.74862130177515,2010-10-02
275,31.536786982248486,2010-10-03
276,26.736041666666654,2010-10-04
277,25.496822485207105,2010-10-05
278,25.439284883720948,2010-10-06
279,25.339693641618485,2010-10-07
280,25.847385057471264,2010-10-08
281,30.55895266272187,2010-10-09
282,30.97432926829269,2010-10-10
283,29.92653216374267,2010-10-11
284,28.97548502994012,2010-10-12
285,28.532427745664734,2010-10-13
286,30.57944186046512,2010-10-14
287,32.29792485549132,2010-10-15
288,32.093792682926825,2010-10-16
289,29.590250000000008,2010-10-17
290,21.278283870967734,2010-10-18
291,22.017099415204676,2010-10-19
292,27.26359649122808,2010-10-20
293,26.690853658536593,2010-10-21
294,24.3891294117647,2010-10-22
295,24.302466666666675,2010-10-23
296,24.631049295774652,2010-10-24
297,23.264125,2010-10-25
298,23.353372781065094,2010-10-26
299,23.175142857142855,2010-10-27
300,24.595493975903622,2010-10-28
301,26.617030487804875,2010-10-29
302,26.349086419753085,2010-10-30
303,21.374822485207105,2010-10-31
304,19.5114012345679,2010-11-01
305,19.04074233128834,2010-11-02
306,18.409283018867928,2010-11-03
307,19.52242073170732,2010-11-04
308,23.24484146341463,2010-11-05
309,25.980631249999995,2010-11-06
310,26.315632258064515,2010-11-07
311,23.74244099378883,2010-11-08
312,20.279164634146344,2010-11-09
313,21.474559006211187,2010-11-10
314,20.55126708074535,2010-11-11
315,17.005496855345918,2010-11-12
316,21.973512499999995,2010-11-13
317,22.23842857142857,2010-11-14
318,20.854509202453986,2010-11-15
319,20.316093167701855,2010-11-16
320,19.3518625,2010-11-17
321,24.823441717791415,2010-11-18
322,24.86321014492754,2010-11-19
323,30.460853503184705,2010-11-20
324,27.160328244274808,2010-11-21
325,22.315045161290325,2010-11-22
326,25.887371621621615,2010-11-23
327,22.57099363057325,2010-11-24
328,20.81881699346405,2010-11-25
329,17.333421052631582,2010-11-26
330,23.83959090909091,2010-11-27
331,23.374710344827584,2010-11-28
332,18.627070967741933,2010-11-29
333,14.705196078431365,2010-11-30
334,13.697153333333334,2010-12-01
335,10.565539568345322,2010-12-02
336,10.689293333333335,2010-12-03
337,13.601309210526312,2010-12-04
338,19.431496774193548,2010-12-05
339,17.781618320610693,2010-12-06
340,13.493176470588233,2010-12-07
341,13.766651006711411,2010-12-08
342,12.389217391304346,2010-12-09
343,13.002702127659571,2010-12-10
344,13.113940000000005,2010-12-11
345,13.525891891891892,2010-12-12
346,10.350250000000004,2010-12-13
347,14.551790849673205,2010-12-14
348,15.690241379310349,2010-12-15
349,15.51809032258065,2010-12-16
350,17.020386666666674,2010-12-17
351,24.244786259541996,2010-12-18
352,27.5335,2010-12-19
353,25.34888793103449,2010-12-20
354,23.924504132231398,2010-12-21
355,22.529562043795625,2010-12-22
356,14.66561073825503,2010-12-23
357,14.799265822784813,2010-12-24
358,25.054051282051287,2010-12-25
359,23.53331159420291,2010-12-26
360,16.533812080536922,2010-12-27
361,18.41285897435897,2010-12-28
362,29.69989855072464,2010-12-29
363,22.198376712328763,2010-12-30
364,19.842316770186347,2010-12-31
365,25.048633986928113,2011-01-01
366,24.76896666666667,2011-01-02
367,17.475121794871797,2011-01-03
368,15.95817391304348,2011-01-04
369,14.966050955414016,2011-01-05
370,12.934407142857149,2011-01-06
371,12.285360294117648,2011-01-07
372,16.914216560509555,2011-01-08
373,18.791734177215183,2011-01-09
374,17.689914110429452,2011-01-10
375,14.586258741258746,2011-01-11
376,15.288599999999995,2011-01-12
377,14.486893749999998,2011-01-13
378,17.570140127388534,2011-01-14
379,17.063772727272728,2011-01-15
380,13.993972413793106,2011-01-16
381,13.651858064516132,2011-01-17
382,13.834809210526315,2011-01-18
383,18.05617721518988,2011-01-19
384,18.764076388888885,2011-01-20
385,14.762532894736848,2011-01-21
386,17.725794701986747,2011-01-22
387,21.925572463768116,2011-01-23
388,15.896311258278143,2011-01-24
389,16.079840764331212,2011-01-25
390,18.675939189189197,2011-01-26
391,15.315453947368436,2011-01-27
392,15.044381578947366,2011-01-28
393,22.762572327044026,2011-01-29
394,25.372661764705878,2011-01-30
395,18.284707006369427,2011-01-31
396,23.25795625,2011-02-01
397,24.33358865248228,2011-02-02
398,19.298032679738558,2011-02-03
399,16.218880794701988,2011-02-04
400,21.433058823529414,2011-02-05
401,23.835223776223764,2011-02-06
402,22.95438064516129,2011-02-07
403,28.146386206896555,2011-02-08
404,25.301,2011-02-09
405,22.12004000000001,2011-02-10
406,21.18149358974359,2011-02-11
407,24.269528662420374,2011-02-12
408,28.081375000000005,2011-02-13
409,29.475079710144925,2011-02-14
410,31.01021476510068,2011-02-15
411,30.690531914893608,2011-02-16
412,29.718477124182982,2011-02-17
413,30.173118421052642,2011-02-18
414,32.79294202898551,2011-02-19
415,26.01887741935484,2011-02-20
416,24.52764556962025,2011-02-21
417,24.08771875,2011-02-22
418,27.580621118012424,2011-02-23
419,30.98951633986928,2011-02-24
420,34.31452739726027,2011-02-25
421,30.6127843137255,2011-02-26
422,27.194757961783427,2011-02-27
423,25.41050000000001,2011-02-28
424,26.392793750000006,2011-03-01
425,25.607544117647056,2011-03-02
426,23.836896969696962,2011-03-03
427,22.47237804878048,2011-03-04
428,26.59496319018405,2011-03-05
429,28.460388535031854,2011-03-06
430,34.238444444444454,2011-03-07
431,26.380685897435907,2011-03-08
432,22.311055555555548,2011-03-09
433,25.03820625,2011-03-10
434,28.148291925465838,2011-03-11
435,29.622303030303048,2011-03-12
436,28.360975308642004,2011-03-13
437,22.973122580645164,2011-03-14
438,25.005652439024388,2011-03-15
439,29.23408860759494,2011-03-16
440,29.875376543209878,2011-03-17
441,36.8075125,2011-03-18
442,41.873215189873406,2011-03-19
443,42.264462264150964,2011-03-20
444,34.6404935897436,2011-03-21
445,34.05496913580246,2011-03-22
446,33.47954676258992,2011-03-23
447,36.59699999999999,2011-03-24
448,35.903561290322564,2011-03-25
449,35.71902515723273,2011-03-26
450,31.683079268292662,2011-03-27
451,26.61565454545456,2011-03-28
452,25.67253333333333,2011-03-29
453,22.9457375,2011-03-30
454,25.75290361445782,2011-03-31
455,31.241512048192774,2011-04-01
456,30.41190303030304,2011-04-02
457,31.93972121212121,2011-04-03
458,30.452024096385554,2011-04-04
459,33.3704023668639,2011-04-05
460,37.27971604938273,2011-04-06
461,41.081971223021576,2011-04-07
462,35.6096,2011-04-08
463,36.20175301204821,2011-04-09
464,37.049725609756095,2011-04-10
465,34.88973652694612,2011-04-11
466,38.456499999999984,2011-04-12
467,39.459479532163726,2011-04-13
468,38.847106508875754,2011-04-14
469,36.5712327044025,2011-04-15
470,31.511444444444443,2011-04-16
471,29.885141104294462,2011-04-17
472,25.304729032258066,2011-04-18
473,26.404910179640726,2011-04-19
474,29.930622754491026,2011-04-20
475,30.36878787878787,2011-04-21
476,33.60721893491123,2011-04-22
477,36.65358282208588,2011-04-23
478,32.599532467532484,2011-04-24
479,33.41374850299399,2011-04-25
480,37.87954437869821,2011-04-26
481,38.71866666666666,2011-04-27
482,38.71290963855422,2011-04-28
483,39.618167664670665,2011-04-29
484,39.518988165680476,2011-04-30
485,39.26777380952381,2011-05-01
486,39.287239766081846,2011-05-02
487,40.61121637426898,2011-05-03
488,43.6818245614035,2011-05-04
489,45.079247126436776,2011-05-05
490,43.999853801169564,2011-05-06
491,41.36149999999999,2011-05-07
492,40.41903973509935,2011-05-08
493,37.49088757396451,2011-05-09
494,35.511811764705904,2011-05-10
495,37.57508092485549,2011-05-11
496,37.56206358381504,2011-05-12
497,42.08183236994218,2011-05-13
498,42.758345454545456,2011-05-14
499,38.5113780487805,2011-05-15
500,35.80039181286549,2011-05-16
501,35.64596341463414,2011-05-17
502,32.74988372093023,2011-05-18
503,32.38844,2011-05-19
504,36.35727325581396,2011-05-20
505,40.31304651162787,2011-05-21
506,41.6968511904762,2011-05-22
507,40.97988757396451,2011-05-23
508,41.382505681818174,2011-05-24
509,39.695698795180725,2011-05-25
510,38.01701724137933,2011-05-26
511,37.098736842105254,2011-05-27
512,38.1794739884393,2011-05-28
513,35.90036363636365,2011-05-29
514,36.87164772727271,2011-05-30
515,36.89647674418604,2011-05-31
516,33.24278823529412,2011-06-01
517,33.104448863636364,2011-06-02
518,36.12781818181819,2011-06-03
519,34.49426114649684,2011-06-04
520,33.189552941176444,2011-06-05
521,32.53450000000001,2011-06-06
522,32.531171428571426,2011-06-07
523,35.12983625730995,2011-06-08
524,37.360459302325594,2011-06-09
525,39.91551704545457,2011-06-10
526,39.31660588235294,2011-06-11
527,36.173916666666656,2011-06-12
528,32.067913580246895,2011-06-13
529,36.18546022727274,2011-06-14
530,40.91296511627906,2011-06-15
531,38.35934682080926,2011-06-16
532,38.883929824561385,2011-06-17
533,40.17854705882353,2011-06-18
534,34.9040135135135,2011-06-19
535,38.72222159090908,2011-06-20
536,43.684982758620684,2011-06-21
537,41.748312138728316,2011-06-22
538,38.51231609195402,2011-06-23
539,39.62256725146198,2011-06-24
540,41.40298285714285,2011-06-25
541,40.983550295857995,2011-06-26
542,36.71023529411767,2011-06-27
543,26.24434782608695,2011-06-28
544,24.813450292397658,2011-06-29
545,30.834568181818188,2011-06-30
546,38.962589887640455,2011-07-01
547,43.18359090909094,2011-07-02
548,40.27230635838151,2011-07-03
549,37.57467630057805,2011-07-04
550,36.364508571428594,2011-07-05
551,36.88007386363636,2011-07-06
552,35.298085227272736,2011-07-07
553,35.648943820224744,2011-07-08
554,35.41923863636361,2011-07-09
555,35.60439411764703,2011-07-10
556,30.71240236686388,2011-07-11
557,29.74444318181818,2011-07-12
558,27.583167630057808,2011-07-13
559,28.03048484848485,2011-07-14
560,28.79434545454546,2011-07-15
561,27.48577906976745,2011-07-16
562,29.22707558139533,2011-07-17
563,28.223816568047337,2011-07-18
564,27.879208092485538,2011-07-19
565,33.55506249999999,2011-07-20
566,36.70369886363636,2011-07-21
567,36.583687861271656,2011-07-22
568,35.55142196531791,2011-07-23
569,34.682747126436794,2011-07-24
570,32.84358381502889,2011-07-25
571,29.92200584795321,2011-07-26
572,31.427167630057806,2011-07-27
573,35.41985955056179,2011-07-28
574,35.45495454545455,2011-07-29
575,35.35531073446327,2011-07-30
576,32.73750588235296,2011-07-31
577,35.53853977272728,2011-08-01
578,35.44300571428574,2011-08-02
579,35.117358381502875,2011-08-03
580,30.024542857142855,2011-08-04
581,31.385909604519764,2011-08-05
582,34.498080459770144,2011-08-06
583,34.68387356321839,2011-08-07
584,34.30254802259887,2011-08-08
585,37.55560795454547,2011-08-09
586,38.2255606936416,2011-08-10
587,35.98138068181817,2011-08-11
588,36.24389265536724,2011-08-12
589,38.516217142857116,2011-08-13
590,35.573160714285706,2011-08-14
591,32.648393258426964,2011-08-15
592,33.646894444444435,2011-08-16
593,35.53650847457628,2011-08-17
594,35.44623863636364,2011-08-18
595,34.2770734463277,2011-08-19
596,35.69176404494382,2011-08-20
597,36.2927288135593,2011-08-21
598,35.541101694915234,2011-08-22
599,37.30683050847456,2011-08-23
600,36.69322222222221,2011-08-24
601,31.599874285714304,2011-08-25
602,32.952900552486184,2011-08-26
603,36.160860335195544,2011-08-27
604,37.5298611111111,2011-08-28
605,36.660094444444425,2011-08-29
606,35.26767039106146,2011-08-30
607,35.85568715083797,2011-08-31
608,37.57952513966481,2011-09-01
609,38.551122222222226,2011-09-02
610,41.628134831460684,2011-09-03
611,42.070525139664795,2011-09-04
612,37.01641379310346,2011-09-05
613,35.44957954545455,2011-09-06
614,37.90121910112361,2011-09-07
615,35.5375754189944,2011-09-08
616,35.944116959064324,2011-09-09
617,38.20290909090908,2011-09-10
618,36.1652011494253,2011-09-11
619,34.7870790960452,2011-09-12
620,35.26945614035088,2011-09-13
621,35.58454913294797,2011-09-14
622,34.99344252873564,2011-09-15
623,31.587613095238105,2011-09-16
624,32.90808522727272,2011-09-17
625,35.57331249999999,2011-09-18
626,35.95861142857143,2011-09-19
627,35.71783333333333,2011-09-20
628,36.09376666666669,2011-09-21
629,33.849948863636364,2011-09-22
630,36.29563535911604,2011-09-23
631,33.607429411764684,2011-09-24
632,29.19928048780488,2011-09-25
633,28.730491525423737,2011-09-26
634,31.423553672316388,2011-09-27
635,36.25656111111111,2011-09-28
636,38.18980337078652,2011-09-29
637,31.219609589041106,2011-09-30
638,29.066029239766088,2011-10-01
639,27.00965895953758,2011-10-02
640,25.356403508771926,2011-10-03
641,28.559850574712637,2011-10-04
642,27.368321212121195,2011-10-05
643,23.197526011560694,2011-10-06
644,21.271914772727264,2011-10-07
645,24.415721590909087,2011-10-08
646,27.458373563218387,2011-10-09
647,23.420957575757583,2011-10-10
648,21.047662790697675,2011-10-11
649,24.296850574712643,2011-10-12
650,27.361644067796608,2011-10-13
651,30.88613068181819,2011-10-14
652,34.47216571428568,2011-10-15
653,29.912139534883732,2011-10-16
654,23.524936416184968,2011-10-17
655,26.520920903954806,2011-10-18
656,27.397558139534887,2011-10-19
657,27.38800000000001,2011-10-20
658,24.820111764705892,2011-10-21
659,27.951566473988446,2011-10-22
660,33.246311764705894,2011-10-23
661,32.275360946745565,2011-10-24
662,27.356351724137923,2011-10-25
663,24.67381656804732,2011-10-26
664,24.49008092485549,2011-10-27
665,25.669948571428556,2011-10-28
666,27.562609467455612,2011-10-29
667,28.584794117647057,2011-10-30
668,26.701452941176466,2011-10-31
669,28.776635802469148,2011-11-01
670,26.65556774193548,2011-11-02
671,28.75849375,2011-11-03
672,22.50805035971223,2011-11-04
673,22.663584337349395,2011-11-05
674,21.911846153846156,2011-11-06
675,17.17552095808383,2011-11-07
676,17.629797619047615,2011-11-08
677,20.584946107784425,2011-11-09
678,19.109283870967733,2011-11-10
679,22.481025316455693,2011-11-11
680,22.200865771812087,2011-11-12
681,19.705795180722887,2011-11-13
682,19.93425,2011-11-14
683,17.814773006134978,2011-11-15
684,17.003891566265054,2011-11-16
685,20.532381818181825,2011-11-17
686,23.986601265822788,2011-11-18
687,26.83956626506025,2011-11-19
688,24.72925,2011-11-20
689,17.489845238095242,2011-11-21
690,16.22801818181818,2011-11-22
691,20.12239393939394,2011-11-23
692,23.641389937106926,2011-11-24
693,18.977580838323348,2011-11-25
694,17.380877300613488,2011-11-26
695,16.687474999999992,2011-11-27
696,10.524549668874178,2011-11-28
697,9.860000000000003,2011-11-29
698,22.32596987951808,2011-11-30
699,27.282000000000004,2011-12-01
700,22.272429487179494,2011-12-02
701,24.1248188405797,2011-12-03
702,20.92145911949686,2011-12-04
703,22.17885620915033,2011-12-05
704,17.722588235294122,2011-12-06
705,15.19182781456954,2011-12-07
706,14.252264150943393,2011-12-08
707,14.934800000000005,2011-12-09
708,16.30478343949045,2011-12-10
709,21.07244720496894,2011-12-11
710,16.62398013245034,2011-12-12
711,15.589044585987264,2011-12-13
712,15.089886075949373,2011-12-14
713,18.814056250000007,2011-12-15
714,21.788389937106924,2011-12-16
715,17.226897058823525,2011-12-17
716,18.011810126582283,2011-12-18
717,16.911756250000003,2011-12-19
718,15.785229813664591,2011-12-20
719,17.779691823899373,2011-12-21
720,21.58544520547946,2011-12-22
721,17.5816125,2011-12-23
722,18.046416666666666,2011-12-24
723,18.368237500000006,2011-12-25
724,16.942140127388527,2011-12-26
725,15.255825806451616,2011-12-27
726,14.339717105263151,2011-12-28
727,11.394255033557053,2011-12-29
728,14.135987341772154,2011-12-30
729,17.566716129032248,2011-12-31
730,19.279578313253012,2012-01-01
731,17.398186746987957,2012-01-02
732,14.61304848484849,2012-01-03
733,15.348592814371248,2012-01-04
734,16.564583333333342,2012-01-05
735,15.940773809523824,2012-01-06
736,24.719461077844304,2012-01-07
737,22.33395808383234,2012-01-08
738,17.682335329341317,2012-01-09
739,16.508434523809534,2012-01-10
740,15.006580838323359,2012-01-11
741,19.095245508982032,2012-01-12
742,19.610815476190485,2012-01-13
743,17.501089285714293,2012-01-14
744,28.65643975903615,2012-01-15
745,24.15859509202454,2012-01-16
746,19.896127272727274,2012-01-17
747,18.697321212121203,2012-01-18
748,17.974746987951807,2012-01-19
749,21.690946107784413,2012-01-20
750,23.515018072289163,2012-01-21
751,24.514281437125746,2012-01-22
752,19.53439520958084,2012-01-23
753,16.65764071856288,2012-01-24
754,14.523172619047616,2012-01-25
755,14.347309523809516,2012-01-26
756,21.841000000000005,2012-01-27
757,22.216029761904775,2012-01-28
758,20.383303571428566,2012-01-29
759,19.21355029585801,2012-01-30
760,20.68379289940829,2012-01-31
761,22.302281437125753,2012-02-01
762,22.426572289156624,2012-02-02
763,23.66984939759037,2012-02-03
764,26.883848484848485,2012-02-04
765,27.400321212121224,2012-02-05
766,26.14568902439025,2012-02-06
767,23.41645679012347,2012-02-07
768,23.232435582822088,2012-02-08
769,22.25496363636364,2012-02-09
770,28.06992073170732,2012-02-10
771,28.081475609756087,2012-02-11
772,28.53931901840493,2012-02-12
773,27.87033536585366,2012-02-13
774,24.56381707317073,2012-02-14
775,27.07226543209876,2012-02-15
776,24.587597560975603,2012-02-16
777,22.531634146341467,2012-02-17
778,28.728695121951237,2012-02-18
779,27.489195121951226,2012-02-19
780,24.556286585365854,2012-02-20
781,21.576254545454546,2012-02-21
782,23.47541212121213,2012-02-22
783,29.37430909090909,2012-02-23
784,31.9284156626506,2012-02-24
785,33.27603636363635,2012-02-25
786,36.014872727272746,2012-02-26
787,32.185012048192746,2012-02-27
788,31.02718902439024,2012-02-28
789,31.92012195121951,2012-02-29
790,30.663745454545445,2012-03-01
791,27.261775757575755,2012-03-02
792,27.665678787878786,2012-03-03
793,28.73339506172839,2012-03-04
794,29.31138271604937,2012-03-05
795,36.615981595092016,2012-03-06
796,30.615453987730074,2012-03-07
797,30.34349390243902,2012-03-08
798,34.88084049079754,2012-03-09
799,39.89812195121951,2012-03-10
800,35.95034146341465,2012-03-11
801,35.854615853658515,2012-03-12
802,30.70921818181819,2012-03-13
803,27.80071686746989,2012-03-14
804,27.306856287425138,2012-03-15
805,29.77839520958085,2012-03-16
806,39.84187878787881,2012-03-17
807,35.95966463414633,2012-03-18
808,30.432579268292685,2012-03-19
809,28.99426666666668,2012-03-20
810,31.159666666666656,2012-03-21
811,35.11957317073171,2012-03-22
812,30.86983636363635,2012-03-23
813,36.39200606060604,2012-03-24
814,36.970754601226986,2012-03-25
815,34.46427878787876,2012-03-26
816,34.92981325301206,2012-03-27
817,32.33608484848482,2012-03-28
818,32.00810843373494,2012-03-29
819,34.83450909090908,2012-03-30
820,39.18351190476192,2012-03-31
821,36.68805917159765,2012-04-01
822,32.985370588235284,2012-04-02
823,39.17199404761904,2012-04-03
824,39.22557396449703,2012-04-04
825,37.37461538461537,2012-04-05
826,34.348248520710065,2012-04-06
827,39.549165680473365,2012-04-07
828,44.58576785714284,2012-04-08
829,44.40185882352942,2012-04-09
830,37.56854385964913,2012-04-10
831,35.812589285714296,2012-04-11
832,40.82407058823527,2012-04-12
833,42.029928994082816,2012-04-13
834,34.731514792899425,2012-04-14
835,34.50839053254437,2012-04-15
836,36.479970059880216,2012-04-16
837,36.12313253012045,2012-04-17
838,36.42170588235295,2012-04-18
839,30.42566666666668,2012-04-19
840,32.326540697674425,2012-04-20
841,40.167662790697676,2012-04-21
842,42.70969942196534,2012-04-22
843,30.449116959064323,2012-04-23
844,26.839976608187126,2012-04-24
845,25.409890173410407,2012-04-25
846,34.55812865497076,2012-04-26
847,35.135485549132945,2012-04-27
848,37.695610465116275,2012-04-28
849,39.03958139534885,2012-04-29
850,40.515668539325816,2012-04-30
851,40.54208938547487,2012-05-01
852,42.750488888888896,2012-05-02
853,34.199094444444434,2012-05-03
854,38.04799444444443,2012-05-04
855,44.004844444444466,2012-05-05
856,44.215217877094986,2012-05-06
857,44.51386666666666,2012-05-07
858,44.50165,2012-05-08
859,47.595491620111744,2012-05-09
860,46.099338888888894,2012-05-10
861,45.945351955307295,2012-05-11
862,49.28241899441343,2012-05-12
863,46.32414044943821,2012-05-13
864,40.05072471910114,2012-05-14
865,40.470395480226,2012-05-15
866,45.0102388888889,2012-05-16
867,45.13313407821228,2012-05-17
868,42.37835195530728,2012-05-18
869,46.472651685393245,2012-05-19
870,45.21825842696626,2012-05-20
871,42.10079661016949,2012-05-21
872,45.12635393258427,2012-05-22
873,45.65660112359552,2012-05-23
874,45.70389944134077,2012-05-24
875,37.26733888888887,2012-05-25
876,34.76546368715084,2012-05-26
877,36.144435754189956,2012-05-27
878,41.23201117318434,2012-05-28
879,40.75025280898877,2012-05-29
880,42.070094972067054,2012-05-30
881,44.75481215469612,2012-05-31
882,43.069237569060775,2012-06-01
883,37.286307262569814,2012-06-02
884,39.58492134831463,2012-06-03
885,35.04244382022472,2012-06-04
886,36.845638888888885,2012-06-05
887,37.73101117318438,2012-06-06
888,40.75094915254239,2012-06-07
889,43.27507303370788,2012-06-08
890,42.29761016949153,2012-06-09
891,41.662988636363636,2012-06-10
892,43.643039548022564,2012-06-11
893,43.34707428571429,2012-06-12
894,41.90544632768361,2012-06-13
895,42.80279096045199,2012-06-14
896,40.410530726256994,2012-06-15
897,41.20437430167597,2012-06-16
898,44.10516759776535,2012-06-17
899,41.12354494382024,2012-06-18
900,41.50068361581921,2012-06-19
901,45.54681355932204,2012-06-20
902,40.326960451977385,2012-06-21
903,31.011430167597762,2012-06-22
904,33.23403409090908,2012-06-23
905,35.21001136363636,2012-06-24
906,34.45784269662919,2012-06-25
907,35.62812222222223,2012-06-26
908,39.672788888888896,2012-06-27
909,36.793799999999976,2012-06-28
910,36.040917127071815,2012-06-29
911,31.47266111111108,2012-06-30
912,28.772988950276236,2012-07-01
913,33.195723756906084,2012-07-02
914,36.935472222222245,2012-07-03
915,39.412614525139645,2012-07-04
916,36.98089502762433,2012-07-05
917,39.534445054945,2012-07-06
918,43.304696132596696,2012-07-07
919,43.410637362637345,2012-07-08
920,46.39634806629837,2012-07-09
921,50.17823369565217,2012-07-10
922,49.98605524861875,2012-07-11
923,42.760543478260885,2012-07-12
924,38.81734254143647,2012-07-13
925,40.523110497237575,2012-07-14
926,40.21793370165745,2012-07-15
927,34.26289010989011,2012-07-16
928,31.832538461538448,2012-07-17
929,35.34418681318681,2012-07-18
930,34.722414364640905,2012-07-19
931,37.157701657458574,2012-07-20
932,40.65639779005527,2012-07-21
933,39.90806629834255,2012-07-22
934,36.75732044198896,2012-07-23
935,38.63184065934065,2012-07-24
936,41.911896174863365,2012-07-25
937,41.78203846153846,2012-07-26
938,40.94075956284153,2012-07-27
939,40.564209944751376,2012-07-28
940,39.682128491620105,2012-07-29
941,40.86184831460676,2012-07-30
942,41.419722222222205,2012-07-31
943,42.90664444444446,2012-08-01
944,43.687104972375685,2012-08-02
945,41.65888950276243,2012-08-03
946,38.59880110497237,2012-08-04
947,38.61088397790056,2012-08-05
948,36.10076243093921,2012-08-06
949,37.553164835164864,2012-08-07
950,39.928758241758224,2012-08-08
951,41.320342391304344,2012-08-09
952,44.309625000000025,2012-08-10
953,45.75331868131868,2012-08-11
954,45.495138121546965,2012-08-12
955,44.31815934065934,2012-08-13
956,42.08578142076504,2012-08-14
957,43.81716304347828,2012-08-15
958,42.115497267759594,2012-08-16
959,38.30886885245901,2012-08-17
960,36.98502732240436,2012-08-18
961,35.67348087431696,2012-08-19
962,37.081830601092896,2012-08-20
963,34.203173913043514,2012-08-21
964,34.346524861878464,2012-08-22
965,36.612681318681325,2012-08-23
966,39.62138121546963,2012-08-24
967,40.913127777777774,2012-08-25
968,37.65084444444445,2012-08-26
969,36.24128729281768,2012-08-27
970,36.65518888888892,2012-08-28
971,39.67661111111109,2012-08-29
972,40.08207777777775,2012-08-30
973,35.53922099447513,2012-08-31
974,36.99883798882682,2012-09-01
975,41.398796703296696,2012-09-02
976,42.23381767955801,2012-09-03
977,38.788464088397774,2012-09-04
978,35.107285714285716,2012-09-05
979,37.55004371584699,2012-09-06
980,37.338288043478244,2012-09-07
981,39.503661202185796,2012-09-08
982,38.983690607734815,2012-09-09
983,36.49617127071824,2012-09-10
984,35.73188586956521,2012-09-11
985,37.453184782608695,2012-09-12
986,38.909000000000006,2012-09-13
987,40.39860655737707,2012-09-14
988,40.91773369565217,2012-09-15
989,40.842521739130454,2012-09-16
990,39.21896195652175,2012-09-17
991,38.090255434782634,2012-09-18
